video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",😮😮😮🎉🎉,en,2025-10-30,:face with open mouth::face with open mouth::face with open mouth::party popper::party popper:,neutro,0.2594781517982483,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Working hard on My content Constantly ❤️ hope I will get My audience and every content creator who working hard 😇,en,2025-10-30,working hard on my content constantly :red heart: hope i will get my audience and every content creator who working hard :smiling face with halo:,positivo,0.4270041584968567,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Small one here ,thankyou for the tips❤🎉",en,2025-10-30,small one here thankyou for the tips:red heart::party popper:,neutro,0.3276016116142273,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Great 👍👍👍,en,2025-10-30,great :thumbs up::thumbs up::thumbs up:,positivo,0.6599262952804565,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you very much. Nice to learn these new things.,en,2025-10-30,thank you very much nice to learn these new things,positivo,0.7273286581039429,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you to YouTube creator for helping and supporting all.,en,2025-10-30,thank you to youtube creator for helping and supporting all,positivo,0.7783563137054443,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",My another account is removed accidently.,en,2025-10-30,my another account is removed accidently,negativo,0.6791000962257385,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","nice info, thank you",en,2025-10-30,nice info thank you,positivo,0.5026803016662598,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","great info, thanks",en,2025-10-30,great info thanks,positivo,0.6662997007369995,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thank you.  i need it for my channel,en,2025-10-30,thank you i need it for my channel,positivo,0.662823498249054,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Thank you youtube ,nice info",en,2025-10-30,thank you youtube nice info,positivo,0.5478078126907349,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Great information ❤❤,en,2025-10-30,great information :red heart::red heart:,positivo,0.5947205424308777,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",i am creating this,en,2025-10-30,i am creating this,positivo,0.6469376087188721,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",YYESS,fi,2025-10-30,yyess,neutro,0.2688893675804138,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you 🙏,en,2025-10-30,thank you :folded hands:,positivo,0.3140505850315094,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Wish you all the best. May you all get a million subscribers very soon.,en,2025-10-30,wish you all the best may you all get a million subscribers very soon,positivo,0.4761144518852234,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank for youtube this information ❤️❤️❤️,en,2025-10-30,thank for youtube this information :red heart::red heart::red heart:,positivo,0.2952362895011902,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good...,so,2025-10-30,good,positivo,0.49696317315101624,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thinks YouTube,en,2025-10-30,thinks youtube,positivo,0.2848653197288513,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",May all our views convert to subscriptions😍,en,2025-10-30,may all our views convert to subscriptions:smiling face with heart eyes:,negativo,0.4770434498786926,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Every steps give s details knowledge  of every part it is very informative for beginners help much more,en,2025-10-30,every steps give s details knowledge of every part it is very informative for beginners help much more,positivo,0.5973070859909058,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Congratulations 🎉,en,2025-10-30,congratulations :party popper:,positivo,0.4122295677661896,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Keep supporting me new,af,2025-10-30,keep supporting me new,positivo,0.4788268506526947,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Tell me in hindi,nl,2025-10-30,tell me in hindi,positivo,0.25117233395576477,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Good teacher I am learning,en,2025-10-30,good teacher i am learning,positivo,0.5317078232765198,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Veri nice information🎉,en,2025-10-30,veri nice information:party popper:,positivo,0.32181909680366516,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",It was realy realy helpfull thank you Creators.,en,2025-10-30,it was realy realy helpfull thank you creators,positivo,0.583290159702301,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Tkss so much!,en,2025-10-30,tkss so much,negativo,0.318377822637558,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",MY DREAM 150K  😢,en,2025-10-30,my dream k :crying face:,positivo,0.49048328399658203,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks for 61 subscribers 🎉 keep supporting guys 🙂,en,2025-10-30,thanks for subscribers :party popper: keep supporting guys :slightly smiling face:,neutro,0.34088197350502014,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Where I get customised  page😊,en,2025-10-30,where i get customised page:smiling face with smiling eyes:,neutro,0.2658390402793884,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Good guidence, thank you guys !",en,2025-10-30,good guidence thank you guys,positivo,0.4654220640659332,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",1 million subscriber please,en,2025-10-30,million subscriber please,negativo,0.4231046438217163,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Kya hoga isko krne se explain anyone 🙄,en,2025-10-30,kya hoga isko krne se explain anyone :face with rolling eyes:,negativo,0.34526869654655457,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",so hard just want to 1000 followers :(,en,2025-10-30,so hard just want to followers :,negativo,0.40879109501838684,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Wow❤❤❤,en,2025-10-30,wow:red heart::red heart::red heart:,positivo,0.6293966770172119,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thanks for this youtube,en,2025-10-30,thanks for this youtube,positivo,0.6241673827171326,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Amazing,sw,2025-10-30,amazing,positivo,0.8426642417907715,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you to YouTube team.,en,2025-10-30,thank you to youtube team,positivo,0.5214555263519287,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you so much,en,2025-10-30,thank you so much,positivo,0.7591621279716492,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Gah! I just realized my channel page was a mess. Just fixed it. So Much Better Now! <3,en,2025-10-30,gah i just realized my channel page was a mess just fixed it so much better now,negativo,0.5042062997817993,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Nice share video i like that,sq,2025-10-30,nice share video i like that,positivo,0.5105135440826416,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",❤❤❤❤ Heartly Thanks to YouTube for more and more Important Information,en,2025-10-30,:red heart::red heart::red heart::red heart: heartly thanks to youtube for more and more important information,positivo,0.4320228397846222,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",so helpfull honestly,en,2025-10-30,so helpfull honestly,positivo,0.6932660937309265,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I wish you# all have to get million of subscribe,en,2025-10-30,i wish you all have to get million of subscribe,negativo,0.4269181489944458,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Just checking the desktop but it’s not displaying as seen on your screen,en,2025-10-30,just checking the desktop but it s not displaying as seen on your screen,neutro,0.3588879406452179,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I don't understand you please in hindi,en,2025-10-30,i don t understand you please in hindi,negativo,0.35112476348876953,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks 🤟🤟🤘👌👌👌👍👍👍,en,2025-10-30,thanks :love you gesture::love you gesture::sign of the horns::ok hand::ok hand::ok hand::thumbs up::thumbs up::thumbs up:,positivo,0.3634287118911743,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thinks spot me,en,2025-10-30,thinks spot me,positivo,0.2623622715473175,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thank you this is so helpful 😍,en,2025-10-30,thank you this is so helpful :smiling face with heart eyes:,positivo,0.8111066818237305,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",still working on setting my channel up but this is a must see video even for us slow editing folks !,en,2025-10-30,still working on setting my channel up but this is a must see video even for us slow editing folks,positivo,0.44468674063682556,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",😮😮,en,2025-10-30,:face with open mouth::face with open mouth:,neutro,0.27822303771972656,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",❤❤❤❤❤❤❤,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart::red heart::red heart:,positivo,0.3442297577857971,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thanks creator youtubers,en,2025-10-30,thanks creator youtubers,positivo,0.4472847580909729,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Merci à vous 👍,fr,2025-10-30,merci à vous :thumbs up:,positivo,0.4017818868160248,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",🎉,en,2025-10-30,:party popper:,positivo,0.26904842257499695,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",yuhuu,sw,2025-10-30,yuhuu,positivo,0.2653244137763977,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you so much 🎉🎉🎉🎉,en,2025-10-30,thank you so much :party popper::party popper::party popper::party popper:,positivo,0.6411941051483154,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Cool,en,2025-10-30,cool,positivo,0.4904146194458008,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",I wish I'M ❤,en,2025-10-30,i wish i m :red heart:,positivo,0.30184701085090637,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you...,en,2025-10-30,thank you,positivo,0.5730901956558228,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Thank you, we'll implement this! Just what we need to grow our channel!",en,2025-10-30,thank you we ll implement this just what we need to grow our channel,positivo,0.7914411425590515,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",The info helps. Thanks.,en,2025-10-30,the info helps thanks,positivo,0.4466616213321686,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks to you tube family members,en,2025-10-30,thanks to you tube family members,positivo,0.48139289021492004,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thankyou for anything information 🎉,en,2025-10-30,thankyou for anything information :party popper:,positivo,0.31083691120147705,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",terima kasih youtuber dan subscriber untuk suportnya,id,2025-10-30,terima kasih youtuber dan subscriber untuk suportnya,negativo,0.4875577688217163,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",2025 here 🎉,en,2025-10-30,here :party popper:,positivo,0.28383371233940125,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",is shadowban is real ? Hahah for unknown reason i got consistent 30k+ views everyday then suddenly drop to 300 views :(,en,2025-10-30,is shadowban is real hahah for unknown reason i got consistent k views everyday then suddenly drop to views :,negativo,0.28750932216644287,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks For sharing this Team YouTube Creators Young YouTuber from Turkey ❤❤❤❤,en,2025-10-30,thanks for sharing this team youtube creators young youtuber from turkey :red heart::red heart::red heart::red heart:,positivo,0.5794588327407837,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you everyone guys keep support 🙏,en,2025-10-30,thank you everyone guys keep support :folded hands:,positivo,0.5105553865432739,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Wow super 👍👍👍👍,en,2025-10-30,wow super :thumbs up::thumbs up::thumbs up::thumbs up:,positivo,0.8254565596580505,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",친절한 유튜브 감사합니다.🙃🙂😄💕,en,2025-10-30,:upside down face::slightly smiling face::grinning face with smiling eyes::two hearts:,neutro,0.35851365327835083,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Nice❤,en,2025-10-30,nice:red heart:,positivo,0.4358307421207428,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Di thanks for watching and sharing branding channel thanks for information 🙏👍,en,2025-10-30,di thanks for watching and sharing branding channel thanks for information :folded hands::thumbs up:,positivo,0.3294558823108673,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you YouTube team ❤️,en,2025-10-30,thank you youtube team :red heart:,positivo,0.5178312659263611,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thankyou 👏 Sir,en,2025-10-30,thankyou :clapping hands: sir,positivo,0.3642687499523163,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",🎉 good video,en,2025-10-30,:party popper: good video,positivo,0.45090317726135254,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",okey,sk,2025-10-30,okey,neutro,0.6962387561798096,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks you tube 🎉🎉,en,2025-10-30,thanks you tube :party popper::party popper:,positivo,0.39130428433418274,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Glamwithanushka0912,tl,2025-10-30,glamwithanushka,negativo,0.23722107708454132,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","Keep growing up kreator❤, I wish you all success",en,2025-10-30,keep growing up kreator:red heart: i wish you all success,positivo,0.4094755947589874,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",thx YouTube this helped a lot!,en,2025-10-30,thx youtube this helped a lot,positivo,0.6400454640388489,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Great info ,en,2025-10-30,great info,positivo,0.6517084240913391,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thnx,vi,2025-10-30,thnx,positivo,0.27306845784187317,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",My channel live problem,fr,2025-10-30,my channel live problem,negativo,0.4670446813106537,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Great for Youtubers. Very Helpful to gain their knowledge by using a one channel👍,en,2025-10-30,great for youtubers very helpful to gain their knowledge by using a one channel:thumbs up:,positivo,0.7117072939872742,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",good news,cy,2025-10-30,good news,positivo,0.5166582465171814,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you so much YouTube community for supporting me ❤❤,en,2025-10-30,thank you so much youtube community for supporting me :red heart::red heart:,positivo,0.562669575214386,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",will do each requirement lests see,en,2025-10-30,will do each requirement lests see,positivo,0.4075838029384613,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Ae vào đây nhớ tương tác với nhau nhé ❤🎉,vi,2025-10-30,ae vào ây nh t ng tác v i nhau nhé :red heart::party popper:,negativo,0.3333189785480499,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",This has been VERY helpful!,en,2025-10-30,this has been very helpful,positivo,0.6463750600814819,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",i have to create one soon! thanks for such an informative video! <3,en,2025-10-30,i have to create one soon thanks for such an informative video,positivo,0.5524082183837891,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",😎,en,2025-10-30,:smiling face with sunglasses:,neutro,0.25790125131607056,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",bien bien,nl,2025-10-30,bien bien,positivo,0.48351991176605225,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!","YouTube, many thanks for short explanation!",en,2025-10-30,youtube many thanks for short explanation,positivo,0.24296608567237854,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thanks for great info,en,2025-10-30,thanks for great info,positivo,0.6672757267951965,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Can someone explain how to put a channel trailer. I don't have this function that is shown in the video.,en,2025-10-30,can someone explain how to put a channel trailer i don t have this function that is shown in the video,negativo,0.48360028862953186,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",This video really helped me,en,2025-10-30,this video really helped me,positivo,0.7731612920761108,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",Thank you creator,en,2025-10-30,thank you creator,positivo,0.6220521926879883,nlptown/bert-base-multilingual-uncased-sentiment
-dHIjmQyjFQ,"Customize Your Channel Branding &amp; Layout: Add a Profile Picture, Banner, Trailer, Sections, &amp; more!",👌👌👌👌,sv,2025-10-30,:ok hand::ok hand::ok hand::ok hand:,neutro,0.4768819510936737,nlptown/bert-base-multilingual-uncased-sentiment
